0,0,0,0,0,0,0,0.0277,0,0,0,0,0.0247,-1,0,0,0,0.0055,0,0,-1,0,-1,0,0,-1,-1,0,-1,0,0
0,0,-1,0.0076,0,0,-1,0.0101,0.005,0,0,-1,0.0072,0,0,-1,0,0,0,-1,0,0.005,-1,0.0035,-1,0,-1,-1,0,0.0076,1
0,-1,0,0,0,-1,0,0,0,0,0,0,-1,-1,0,0,-1,0.0139,0.0016,0,0,-1,0,0,-1,0,0,0,0,0,0
0.0116,0.0106,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,-1,0,0,0,-1,0,-1,0.0116,0
0,0,0,0.0086,0,-1,0,0,-1,0,0,-1,0.0283,0.025,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0.0086,0,0,1
-1,0,0,0.0115,-1,0,0,0,0,0,-1,0,0.0135,0,0,0,0,0,0.0039,-1,0,0,0,0,0,0,-1,-1,0,0.0038,1
0,0,0,0,0,-1,0,-1,0,0,0,0,0.0316,0.0103,0,0,0,0,-1,0,0,0,-1,0.0039,0,0,0.0099,0,0,-1,0
0,-1,0,0,0,-1,0,0,0,0.0126,0,0,0.0193,0,0,0,0,0,0,0.0126,0,0,0,0,0,0,0,0,0,-1,1
-1,0,-1,0,0,-1,-1,0,0,-1,0,0,0.0163,0,0,-1,0,0.0038,-1,0,0,0,0,-1,0,0,0,-1,0,0,0
0,0,-1,0,-1,0,0,-1,-1,0,0,0,0.0026,0.001,0,0,0,0.02,0,0,0,0,0,0,-1,0,0,0,-1,0,0
0,0,0,0,0,0.0256,0,0,-1,-1,0,0,-1,0,0,0,0,-1,0.0046,0,0.0235,0,0,0,-1,0,0,0,0,0,1
0,0,0,0.003,-1,0.0015,0,0.0061,0.0061,0,-1,0,0.0253,0,0,0,0,-1,0,0.003,0,0,0,0,0,0,0,0,-1,0,1
0.0082,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0.0026,0.0082,0,0,0.0052,0.002,0,-1,-1,0,0,0,0,0.0082,0,0,-1,0
0,0,0,0,0,0,0,-1,0.0019,0.0039,0.0039,-1,-1,0,0,0,0,0,0,0.0098,0,0,0,0,0,0,0,0,0.0138,0.0059,1
0,-1,0,0,0,0,0,0,0,-1,0,0,0.0281,-1,0,0,0,0.0104,0,0,0,0,0,0,-1,-1,0,0,0,0,0
-1,0,-1,0,0,0.0072,0,0,0,0,-1,-1,0.026,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1
0,0,-1,0.0322,-1,0.0009,0,0,0,-1,0,0,-1,0.0124,0,0,0,0.0068,0,-1,0,0,0,-1,-1,0,0,0,0,0.0107,1
0,0,0,-1,0,0,0,0,0,0,0,0,0.0207,0,0,0,0,0,0.0008,0,-1,-1,0,0,0,-1,0,0,0,-1,0
0,0,0,-1,-1,0,-1,0,0,0,-1,0,-1,0.037,0,0,0,0,0,0.0077,0,0,0,0,0,-1,0,-1,0,0.0116,0
-1,0,0,0,0,-1,-1,0,0.0019,0.0019,0,0,0,-1,0,0,0,0.0076,0,0,-1,0,0,0,0,-1,0,0,0,0.0039,1
0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0.0102,0.0092,0,0.001,0.002,0.001,-1,0.004,-1,0.0303,0,0,0,0,0,0,0.0194,0,-1,-1,-1,0,0,0,-1,0,0.003,1
0,0.0137,0,0,0,0,0,0,0,0,0,0,0.0314,0.0476,0,0,0,0,0,0,-1,0,-1,-1,0,-1,0,0,0,0,0
0,0,0.0016,0.0152,0,0,0,-1,0,0,0.0016,-1,-1,-1,0,0,0,0,0,0.0008,0,0.0016,0,0.0012,0,0,0,-1,0.0067,0.0093,1
0,-1,-1,0,-1,0,0,0,0.0222,0,-1,0,-1,0.0075,0,-1,0,0.0081,0,0,0,0,0,0.0136,-1,0,-1,0,0,0,0
0,0,0,0.0108,0,0.001,0,0.0054,0.0216,-1,0,-1,0.0103,0.0034,-1,0,0,0.0184,-1,0,0,-1,0,0,0,0,-1,-1,-1,0.0054,1
0.0373,-1,0,-1,-1,-1,-1,0,0,0,0,0,0.0316,0.0042,0,-1,0,0,-1,0,-1,-1,0,0,0,-1,0,0,0,0,0
-1,0,0,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0.0131,-1,0,-1,-1,0,-1,0,0,0,0,0,-1,0
0,0,0,0.0135,0,0.0035,-1,0,-1,0.0101,0,-1,-1,-1,0,0,0,0.0094,0,0.0101,0,0,0,0,0,0,0,0,0,0,1
0,-1,0,0,0,0,0.0012,0,0,0,-1,0,0,0.0054,-1,0,0,0.0379,-1,0,0,-1,-1,0,0,0,0,-1,0.0112,0.0012,0
0,-1,-1,0,0,0,0,0,0,0,0,0,0.0093,0,0,-1,0,0.0073,0,0,0,0,0,-1,0,0,0,0,0,-1,1
0,-1,0,0.0077,0,-1,-1,0,0,0.0077,0,0,0.0122,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0.0116,-1,0.0077,0
-1,0.0234,0,0,0,0,0,0,-1,0,0,0,0.0027,0,-1,0,0,0.005,0,-1,0,0,0,0,-1,0,0,0,0,0,0
0,0,0,0.0023,0,0,0,0.0023,0,0,0.0023,0,0,0,0,0,0,0.0073,0.006,0.0023,0,0,0,-1,0,0,-1,0,0.0023,0.0071,1
0,0,0,0.0024,-1,0,-1,0.0024,0.0024,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0.0024,0.0074,1
0,-1,0,0.0075,0,0.0072,0,0,0,0,0,-1,0.0116,0.0009,0,0,0,0.0081,-1,0.0075,0,-1,0,0,0.002,-1,0,0,-1,0.015,0
0,0,0,0,0,0,-1,0.0081,0,-1,0,0,0.0007,0.0039,0,0,-1,0.0026,-1,0,0,0,0,-1,0,0,0,0,0,0,0
0,0,0,0.0143,0.0069,0.0028,0,0.0005,0.0005,-1,0.0023,0,0.0254,0,0,0,0,0.0123,0,0,0,0,0,0,0,0,0,0,0.0005,0.0017,1
-1,0.0013,0,0,0,0,0,0,0,0,-1,0,0.015,0,0,0,0,0.0051,0,0.024,0,0,0,0,0,0,-1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0.0228,0.007,0,0,0,-1,0,0,0.0046,0,0,-1,0,-1,0,-1,0,-1,0
0.0101,0,0,-1,0.005,0,0,0.005,0,0,0,0,0.0082,0,0,0,0,0.0213,0,0,0,0,-1,0,-1,0,0.0101,0,-1,0.005,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0008,-1,0,-1,0.0049,0,-1,0,0,-1,0.0204,0,0,0,0,0,0,0
0,-1,0,-1,0,0,-1,0.0043,0,0,-1,0,0.0203,-1,0,0,-1,0.0065,-1,-1,0,-1,0,0,-1,0,0,-1,0,-1,1
-1,0,0,-1,-1,0,0,0.0191,0,0.0095,0,0,0.016,0.0104,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0.0095,1
0,0,0,0,-1,0,0,-1,0,0,0,0.0061,-1,0,-1,0,0,0.0045,0,0,-1,0,-1,0,0,0,0,0,0,0.0061,0
0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,0,0,0.0082,0,-1,0.0126,0,0,0,0,0,0,0,0,0,0,-1,0
0.0093,-1,0.0093,0,0,0,0.0093,0.0093,-1,0.0186,0,0,0,0,0.0093,-1,0,0,0,0,0,0.0093,-1,0,0,-1,0.0093,0,0,-1,0
0,0,-1,0,0,0,0,-1,0,0,0,0,0.0023,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
-1,0,0,0,0.0039,0,0,-1,0.0079,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1,0,0,0.0481,0,0.004,0,0,0.0403,0,0,0,0,0.008,-1,-1,-1,0,-1,0.0033,0,-1,0,0.0441,-1,0,1
-1,0,0,0.002,-1,0,0.008,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0.04,0,-1,0,0,0,0.004,-1,0,0.002,0
0.0046,0,0,0,0,0,0,0.0046,0,-1,0,-1,0.0336,0.0007,-1,-1,0,0,0,0,0,0.0092,0,0,0,0,0.0092,-1,0,0,0
0,0.0005,0,0.0033,0,0,0,0,0,0.0033,0,0,0.033,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,-1,0,0,0,0
0.0046,-1,0.0046,0,-1,-1,0.0046,0,-1,0,0,0,0.0068,0.0144,0.0046,0,0,0,0,0,0,0.0046,0,-1,0,-1,0.0046,0,-1,0,0
-1,-1,0,0,0,0,-1,0.0072,-1,0,0,-1,0.0106,0,0,0,0,0,0.0361,0,0,0,0,-1,0,-1,0,-1,0,0,0
0,0,0,0.0148,0.0074,0,0,-1,0.0148,0,0,0,0.0075,0,0,0,0,0,0,0.0074,0,-1,0,0,-1,0,0,0,0,0,1
0,-1,0,0,-1,-1,0,-1,-1,0,0,0,0.0098,0.0303,0,-1,0,-1,0,0,0,0,-1,0,0.0192,0,0,0,0,-1,0
-1,0,-1,0.0051,0,0,0,0,0,0,0,0,0.0272,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,-1,1
0,0,0,0,0,-1,0,0,-1,0,0,0,0.0131,0,0,0,0,0.0017,-1,-1,0,0,0,-1,0,-1,0,0,0,-1,0
0,0,0,0,-1,0,0,0,0,0,-1,0,0.0714,-1,-1,-1,0,0.005,-1,0,-1,0,0,0,0,0,-1,0,0,0,0
-1,-1,0.0136,0,-1,0,0.0136,0,0,0.0547,0,0,0.0063,0,0,-1,0,0.0052,0,0,0,0,-1,0,0,-1,-1,-1,0,-1,0
-1,-1,0,-1,0,0,0,-1,0,0,0,0,0.0253,-1,0,0,0,0.0034,0.0027,0,0,0,0,0,-1,0,0,0.0224,0,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.0056,0,0,0,0.0232,0,0,0,-1,0,0,-1,0,0,-1,0,0,0
0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0049,0.0053,0.0131,-1,0,0,0,0,0,-1,-1,0,0,0
0,0,-1,-1,0,0,0,0,0,0,0,0.0102,0,0.002,0,0,-1,0,0,0,0,-1,0,0,-1,0,-1,0,0,-1,0
0,-1,0,0,0,0,0,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0
0.0026,0,0.0026,0.0104,-1,0,0.0026,0,0,0,0,-1,0.0163,0,0.0026,0,0,0.0031,0,0,0,0.0026,0.0026,0,-1,0,0.0026,0,0,0.0052,0
0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0.0058,0
0,0,-1,0.0312,0,0,0,0,0.0104,0.0208,0,0,0,0.0022,0,0,0,0,0,-1,0.0223,0,0,0,0,0,0,0,0,0,1
0,-1,0,-1,0,0,-1,0.0029,0,0.0014,0.0014,0,0.0606,-1,0,-1,0,0.0085,0.0006,0.0014,-1,0,0,-1,0,0.0029,0,0,0.0117,0.0029,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0,-1,0,-1,0,0,0,-1,0,0,0,0
0,0,0,0.0145,0,0,-1,0.0145,0,-1,0.0181,0,0.0202,0,0,-1,0,0.0037,0.0034,0.0072,0,0,0,0,-1,0,-1,-1,0,0.0072,1
0,0,0.0002,0.0002,0.0033,0,0.0059,0.0007,0,0.0002,0,0.0005,0.0101,0,0,-1,0,0.0055,0.0029,0,-1,0.001,-1,0,-1,0,0,-1,-1,0.0018,0
-1,-1,0,0.0126,0.0052,0,-1,0.0052,0,-1,0,0,0,0,0,0,0,0.0226,0,0,0,0,0,0,0,0,0,0,0.0042,0.0052,1
-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,-1,0,0.0007,-1,0,-1,0,0,-1,0
0,0,-1,0.0138,0.0008,-1,0,0.0008,0.0008,0.0016,0,0,0.0445,0,0,-1,0,0.0161,0,0.0048,-1,-1,-1,0,0,0,0.0008,0,0.0024,-1,1
0,0,0,0.001,-1,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0.0082,-1,0,0.0078,0,0.001,-1,0,0,0,0,0.0052,-1,0
0,0,0,-1,0,-1,0,0,0,0,0,0,0.0024,0.0055,0,0,0,0,-1,-1,0,-1,0,-1,0,0,0,-1,-1,0,0
0.0196,-1,0,0,0,0,0,0,0,0,0,-1,0.0192,0.0117,0,0,0,0.0052,0,-1,0,0,0,-1,0,0,0,-1,-1,0,0
-1,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0
-1,0,0,-1,-1,0,0,-1,0,0,0,0,0.0176,0.0116,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0
0,0,0,0,0.0298,0,0,-1,0.0298,0.0149,0,0,0.05,-1,0,0,0,0.0072,0,0.0149,0,0,-1,0,0.0641,0,-1,0,0,0,1
0,0,0,0,0,-1,0,0.0059,0,0,0,0,0,-1,0,0,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,0,-1,0
0,0,0,0.0133,0,-1,0.0133,0,0,-1,-1,-1,0.02,0,0,-1,0,0.0165,0,0,0,0,0,0.0055,0,0.04,0,-1,-1,0.0133,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0114,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0
0,-1,0,0.0048,0,0.0016,0,0,-1,0,0,0,0,0,0,-1,0,0.0033,0,0,0,0,0,0,0,0,-1,-1,-1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0034,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
0,0,0,-1,-1,0,0,0,-1,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,0,0.006,0,0,-1,0,0,0,0
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0.0021,0
0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,0,0
0,0,0,0,-1,-1,0,-1,0,0,0,-1,0.0059,0,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,0.0074,0,0
-1,-1,0,0,0,0,0,0.0054,0,-1,0,-1,0,0.0095,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,0.0054,0
0,0,-1,0,0,0,-1,0,0,0,0,0,0.0343,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0.0227,0
0,0.0033,0,0,0,0,-1,0.0136,0,0,0,-1,-1,0.0007,-1,0,0,0,0.0012,0,0,0,0,0.0023,-1,0,0,0,0,0,0
0,-1,-1,0,0,0,0,-1,-1,0,0,-1,0.0337,0.0136,0,0,0,0.0275,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0105,0,-1,0,0,-1,0,0,0.0342,-1,0,-1,-1,0,0,0.0105,0,0,0,0,-1,0,-1,0,0,0,1
0,0.0141,-1,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,-1,0.0046,0,0,-1,0,-1,0,-1,0,0,0,0,0
0,0,0,0.0013,0.0027,0,0.0027,0,0,0,-1,0,0,0.008,0,-1,0,0,0,-1,0,0,0,0,0,-1,0,-1,0,0,0
0,0,0,-1,-1,-1,0,0,0,-1,0,0,-1,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,-1,1
0.0023,0,0.0023,0,0,-1,0.0023,0,0,-1,-1,0,0,0,0,0,-1,0.0072,0.0147,0,0,0,0,0.0113,0,0,0,0.0023,0,0,0
0,-1,-1,0,0,0,0.0333,0,-1,0,0,0,0.0135,0,0,0,0,-1,0.0033,0,-1,0,-1,0,0,-1,0,0,0,0,1
0,0,0,0.0246,-1,0.0055,-1,0.0123,0,0,0,0,0,0.007,0,0,0,0.0082,0.0005,0,0,0,0.0246,0.0095,0,0,0,0,0,0,0
0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0.0045,0,0,0,0,0,0,0,0,-1,0,0,0.0029,0,0,0,-1,0
0,-1,0,0,0,0,0.0016,0,0,0,0,0,-1,0.0222,0,0,0,0.0204,-1,0.0008,0.0073,0,0,0,0,0,-1,0,0.0082,0.0016,0
0,0,0,0.0063,0.0031,0,0,0,0.0031,0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,-1,-1,0,0,0,0.0031,1
0,0,0,0,-1,0,-1,0,0,0,0,0,0.0408,0,0,0,0,0.0096,0,0.0068,0,0,0,0,0,0,0,0,0.0068,-1,0
0,0,0.0011,0.0022,0,0,0,0.0011,0,0,0,0,0.0176,0,-1,-1,-1,0.0131,-1,0.0056,0.0454,-1,-1,0.0034,0,0.0011,0,0,0.0044,0.0067,1
-1,0,0.0009,0,0.0027,0.0068,0,-1,-1,-1,0,0,0.0259,0.0114,0,0,-1,-1,0,0,0,0,-1,0,0,0,-1,-1,0,0.0036,0
-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0.007,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
0,-1,-1,-1,-1,0,0,0.0039,0,0.0049,0,0,0.0156,0.0022,0,0,-1,0.0033,0.0005,0,0,0,0,-1,0,0,0,0,0.0009,0.0059,1
-1,0,0,0.0104,0,0,0,0,0,0,0,0,0,0.0027,0,0,0,0.0104,0,-1,0,0,0,-1,0,0,0,0,0,0.0104,0
0,0,0,0.006,0,0,0,0.0081,0.004,0.001,-1,0,0.0297,-1,-1,-1,0,0.0048,-1,0.001,0.0333,0,-1,0,0,0,0.001,0,0.0141,0.007,1
-1,0,-1,0.0116,-1,0,-1,0,0,0,0,0,0.0174,0.0103,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0.0116,0
0,0.0049,0,0.003,0.003,0,0,0,0,-1,0,-1,0.0181,0.0416,0,0,0,0.008,-1,0.003,0,-1,-1,0,0,-1,0,0,0,0.003,1
0.0172,0,0,0,0,0,0,-1,0,0,-1,0,0.0167,0,0.0172,0,0,0.0031,0,-1,0,0.0172,0,0,0,0,0.0172,0,0,-1,0
0,0,0,0.0027,0.001,0,-1,0.0021,0,0,-1,0,0.0205,0,0,0,-1,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0.0016,1
0,0,0,0.0056,0,0,-1,0.0056,-1,0,0,0,0.0161,0.0041,0,-1,0,0.003,0,0.0056,-1,0,-1,0.0156,0,-1,0,0,0,0.0112,1
0,-1,0,0.0042,0.0017,0,0,0.0008,-1,0,0,0,-1,-1,0,-1,0,0.0198,0,0,0,0,0,0.0076,0,0,0,0,0.0008,0.0008,1
0,0,-1,-1,0,0,-1,0,-1,0,-1,0,0.0071,0,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0
0,-1,0,0,0,-1,0,0,-1,0.025,-1,0,0.0172,0,-1,0,-1,0.0074,-1,-1,0,0,0,0,-1,-1,-1,0,0,-1,0
0,0,-1,0.0038,0.0077,0,0,0.0194,-1,-1,0,0,0.0268,0,-1,0,0,0,0,0.0038,0,0.0038,-1,0.0032,-1,0,0,-1,0.0038,0.0038,1
0,0,0,-1,0,0,0,-1,0,0,-1,0,-1,0,0,0,-1,0.0086,0,0,0,0,0,0,0,0,-1,-1,0,0.0185,0
0.0097,0,0,-1,0,-1,0,-1,0,0,0,0,0.027,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0.0097,0,-1,0,0
0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,-1,0,0,0,0,0,0,-1,0,0.0149,0,-1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-1,0,0.0117,0,0,0,-1,-1,0,-1,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,-1,-1,0
0,0,0,0,0,0,0,0.0036,0,0.0036,0,-1,0.0256,-1,0,0,-1,0.008,0,-1,-1,-1,0,0,0,0,0,0,0,0.0036,0
-1,0,0,0,-1,0,0,0,0,0,0,0,0.0182,0.0026,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0.0064,-1,-1,0,0,0.0064,0,0,0,0,-1,0,0,-1,0.0201,0,0.0032,0,-1,0,0,0,0,0,0,0.0032,0.0032,1
0,0,-1,0,0,-1,0,-1,-1,0,0,0,0.0192,0,0,0,0,0.0056,-1,-1,0,-1,0.008,0,0,0,0,0,0,0,0
0,0,0.0006,0.0157,-1,0,0,0.0012,0.0006,0,0.0024,0,0,0,0,0,0,0.0131,-1,0,0,0,0,0,0,-1,0,0,0.0006,0.0018,1
0.0091,-1,0.0091,0,0,0,0.0091,-1,-1,0,-1,0,0.0228,0.0117,0.0091,0,0,0,0,-1,-1,0.0091,0,0,0,0,0.0091,0,-1,0,0
0,0,0,0.0206,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,0,0.0103,0
0,0,0,0,-1,0,-1,0,0,-1,0,0,-1,0.0033,-1,-1,0,-1,0,-1,0,0,0,0.0067,0,0,0,0,0,0,0
0,-1,0,-1,0,0,-1,0.0061,0.002,-1,0.0309,0,0,-1,0,0.0066,0,0.0033,0,0.0061,0,0,-1,-1,0,0,0,0,0.002,0.0041,1
-1,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,-1,0.0032,0.0068,-1,-1,0,-1,0,0,0,0,-1,0,0,1
0,0,0,0.0119,0,0,0.0119,-1,0,-1,-1,0,0.0681,0.0077,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0
